,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,Targets
0,107.455,88.14899999999999,96.416,30.643999999999995,37.611999999999995,155.862,98.475,89.69699999999999,192.442,214.777,88.262,98.599,116.15999999999998,71.29,102.68599999999999,0
1,106.56899999999999,63.174,134.72899999999998,131.544,117.021,188.85399999999998,100.232,171.213,55.485,81.603,97.425,113.92599999999999,106.958,122.471,114.98599999999999,0
2,115.42299999999999,100.487,92.633,36.013999999999996,78.11,185.565,59.568,114.185,124.751,98.43799999999999,106.371,107.246,106.65899999999999,97.137,109.469,0
3,101.199,98.60099999999998,60.401999999999994,31.942999999999998,52.434,169.57799999999997,100.41299999999998,66.05099999999999,154.815,54.186,108.121,116.15999999999998,111.40400000000001,141.23199999999997,113.339,0
4,124.576,86.26299999999999,121.39099999999999,67.957,64.473,48.441,148.81799999999998,149.033,83.074,82.97099999999999,101.224,93.338,107.246,215.34799999999998,91.762,0
5,124.576,118.90700000000001,54.32,23.975,96.11699999999999,183.77100000000002,155.48999999999998,155.48999999999998,128.273,36.413,140.16099999999997,114.51299999999999,122.944,175.529,127.032,0
6,140.697,105.56899999999999,38.498,37.611999999999995,106.56899999999999,156.75300000000001,86.96099999999998,86.22399999999999,48.441,155.862,98.599,94.213,90.012,53.895,98.887,0
7,92.93199999999999,92.633,68.256,55.918,61.28799999999999,149.033,31.163,54.186,176.361,164.336,123.243,133.92000000000002,158.70600000000002,158.70600000000002,131.305,0
8,122.39099999999999,91.63299999999998,46.465999999999994,42.98199999999999,20.491,166.13,32.913,103.121,80.919,199.618,121.585,112.578,93.338,137.72,111.991,0
9,105.56899999999999,103.08499999999998,78.11,61.28799999999999,73.626,96.644,178.389,70.033,134.945,181.977,110.93100000000001,100.637,119.166,128.576,120.226,0
10,103.97099999999999,99.601,60.401999999999994,30.643999999999995,57.803999999999995,76.03,66.05099999999999,124.37899999999999,78.86699999999999,174.801,120.226,106.65899999999999,117.22,144.146,148.615,0
11,66.658,65.772,89.448,69.256,30.643999999999995,90.118,190.648,171.573,95.05499999999999,200.68899999999996,122.944,104.03399999999999,107.246,106.371,127.80399999999999,0
12,80.29499999999999,75.81099999999999,45.466,42.98199999999999,52.434,62.857,82.70199999999998,217.25900000000001,89.46799999999999,178.299,135.10500000000002,142.00400000000002,108.594,116.15999999999998,148.615,0
13,88.14899999999999,85.07799999999999,104.38399999999999,69.256,21.490999999999996,160.748,124.751,44.919,77.209,192.442,107.246,114.51299999999999,140.16099999999997,114.51299999999999,98.887,0
14,136.914,129.35899999999998,158.704,43.867999999999995,139.398,164.336,199.618,51.962999999999994,104.20599999999999,89.69699999999999,104.90899999999999,102.68599999999999,109.18100000000001,104.32199999999999,106.371,0
15,167.558,88.14899999999999,49.949999999999996,42.98199999999999,128.06,64.651,99.84299999999999,174.993,169.718,185.565,109.18100000000001,119.639,88.262,101.81099999999999,121.585,0
16,150.85,150.85,48.95,44.281,111.93900000000001,176.361,84.086,156.75300000000001,90.118,166.05599999999998,102.09899999999999,98.887,92.751,107.246,123.243,0
17,130.245,98.60099999999998,82.779,82.779,29.345000000000002,100.41299999999998,156.75300000000001,162.90599999999998,95.73899999999999,162.542,114.51299999999999,99.474,165.28499999999997,129.462,104.90899999999999,0
18,163.188,137.213,78.11,71.441,79.295,194.236,89.46799999999999,151.52200000000002,173.47199999999998,54.186,124.015,136.94799999999998,125.374,155.78099999999998,128.576,0
19,103.08499999999998,98.60099999999998,76.224,26.16,5.669,156.183,34.663,89.69699999999999,181.977,222.07599999999996,102.09899999999999,115.573,106.958,124.015,99.76199999999999,0
20,105.56899999999999,72.327,96.11699999999999,85.07799999999999,15.708,73.095,200.68899999999996,176.595,181.977,117.707,125.374,137.72,125.374,113.339,146.47299999999998,0
21,119.793,98.60099999999998,109.053,66.658,54.32,170.889,197.16699999999997,101.097,194.236,138.839,120.226,120.226,148.615,91.47399999999999,127.80399999999999,0
22,125.87499999999999,106.56899999999999,89.448,50.836,23.975,204.21099999999998,158.805,59.568,64.651,37.875,106.958,131.006,120.998,100.637,105.78399999999999,0
23,94.231,75.81099999999999,42.98199999999999,23.975,58.804,177.615,87.645,157.16,45.216,159.012,89.137,103.273,101.224,106.371,96.26199999999999,0
24,84.078,71.441,65.772,38.498,90.74699999999999,78.86699999999999,156.183,66.445,159.489,104.20599999999999,111.991,127.032,96.26199999999999,165.28499999999997,122.944,0
25,97.71499999999999,96.416,54.32,23.676,32.829,97.107,174.801,131.795,159.489,87.674,91.47399999999999,106.65899999999999,99.474,147.54399999999998,90.59899999999999,0
26,141.697,99.601,142.882,59.69,116.60799999999999,131.795,95.05499999999999,45.216,220.91299999999998,213.671,119.639,124.015,117.22,97.137,113.165,0
27,110.053,70.142,163.188,115.42299999999999,56.918,97.162,61.362,87.645,162.225,160.857,124.015,113.339,96.26199999999999,116.15999999999998,108.121,0
28,101.199,88.14899999999999,83.779,62.288,68.256,96.78999999999999,54.186,165.531,107.72800000000001,93.68699999999998,110.05599999999998,115.573,114.51299999999999,195.30599999999998,124.015,0
29,108.45500000000001,68.256,55.32,30.643999999999995,59.69,154.131,50.598,43.721000000000004,145.88299999999998,101.097,144.63,118.27999999999999,151.12699999999998,89.425,132.376,0
30,133.72899999999998,109.053,129.35899999999998,51.836,72.74000000000001,172.941,93.63999999999999,76.24499999999999,86.96099999999998,158.805,106.65899999999999,115.573,124.015,138.791,116.15999999999998,0
31,56.918,37.611999999999995,42.98199999999999,39.498,66.658,176.361,102.97899999999998,141.98899999999998,151.395,83.074,102.68599999999999,107.83299999999998,116.15999999999998,116.15999999999998,124.015,0
32,96.11699999999999,74.62599999999999,24.974999999999998,22.676,92.93199999999999,154.815,89.746,93.00299999999999,102.83699999999999,64.651,149.09900000000002,122.944,68.61099999999999,109.469,116.633,0
33,138.213,81.594,64.77199999999999,28.459,88.562,80.919,152.34,142.361,151.395,220.91299999999998,106.65899999999999,116.15999999999998,192.783,145.402,111.991,0
