,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,Targets
0,80.29499999999999,75.81099999999999,88.14899999999999,32.829,29.345000000000002,218.86399999999998,36.545,51.962999999999994,199.618,101.727,84.648,106.371,91.47399999999999,152.19799999999998,104.32199999999999,1
1,124.576,86.26299999999999,98.60099999999998,24.974999999999998,36.013999999999996,152.079,95.05499999999999,54.186,96.42299999999999,219.053,109.18100000000001,107.246,110.643,120.998,86.8,1
2,89.448,83.779,39.498,22.676,10.039,81.603,165.531,82.292,201.412,174.993,113.165,105.496,105.78399999999999,108.121,118.27999999999999,1
3,124.576,92.633,100.487,94.231,48.95,141.98899999999998,124.751,188.85399999999998,171.213,100.41299999999998,137.72,95.08800000000001,140.16099999999997,115.573,93.338,1
4,125.87499999999999,104.38399999999999,114.423,48.95,105.56899999999999,169.95,180.183,103.83399999999999,80.919,75.41499999999999,111.40400000000001,117.807,114.51299999999999,131.305,103.273,1
5,124.576,86.26299999999999,100.487,48.95,101.199,99.84299999999999,97.791,104.20599999999999,80.23499999999999,167.583,106.958,92.751,87.38699999999999,186.339,120.998,1
6,118.90700000000001,77.11,173.64,169.156,67.957,156.183,40.132999999999996,169.57799999999997,69.57300000000001,164.336,118.27999999999999,93.338,106.371,101.224,84.061,1
7,137.213,112.53699999999999,67.957,48.95,47.765,163.479,81.603,155.48999999999998,92.43299999999999,173.47199999999998,116.15999999999998,109.18100000000001,104.03399999999999,76.018,122.471,1
8,119.793,80.29499999999999,89.448,31.529999999999998,28.459,41.927,180.144,134.945,219.053,219.053,113.339,103.273,114.51299999999999,86.398,94.213,1
9,113.53699999999999,78.11,51.836,24.974999999999998,21.490999999999996,167.583,183.666,101.78099999999999,215.465,158.805,120.226,100.637,101.224,86.8,135.87699999999998,1
10,114.423,96.11699999999999,24.974999999999998,23.676,41.096,101.727,171.213,128.273,173.09999999999997,91.262,124.015,124.488,125.374,96.26199999999999,110.05599999999998,1
11,133.72899999999998,114.423,65.772,43.867999999999995,9.153,166.899,151.968,173.625,34.663,131.795,114.98599999999999,126.146,124.488,122.471,103.273,1
12,106.56899999999999,86.26299999999999,92.93199999999999,38.498,55.32,82.70199999999998,160.857,178.389,173.625,121.22899999999998,143.07500000000002,95.675,109.18100000000001,41.206,96.55,1
13,125.87499999999999,124.576,91.63299999999998,76.224,108.45500000000001,160.173,85.88,168.951,155.366,76.24499999999999,94.213,98.887,100.637,100.34899999999999,121.585,1
14,108.45500000000001,70.142,112.53699999999999,58.804,65.772,79.003,90.38099999999999,153.447,153.572,69.57300000000001,97.137,123.243,131.006,120.226,116.15999999999998,1
15,141.697,94.231,103.08499999999998,63.174,62.288,151.679,170.31900000000002,85.023,36.545,88.329,95.675,84.648,98.599,103.561,111.991,1
16,76.224,65.772,153.035,111.93900000000001,49.949999999999996,103.14899999999999,183.666,124.751,217.11399999999998,149.033,90.887,143.07500000000002,104.32199999999999,127.032,84.061,1
17,116.60799999999999,68.256,81.594,72.327,65.772,52.391999999999996,73.095,178.389,141.98899999999998,93.26799999999999,132.376,125.374,89.425,117.807,129.462,1
18,158.704,129.35899999999998,140.398,64.473,84.078,78.86699999999999,168.267,66.05099999999999,96.644,164.163,116.15999999999998,99.474,96.55,116.633,110.643,1
19,117.907,75.81099999999999,122.39099999999999,32.829,22.676,32.957,102.83699999999999,213.671,183.77100000000002,101.727,110.643,88.55,106.958,99.474,105.78399999999999,1
20,102.085,99.601,70.142,44.281,9.153,102.695,76.03,163.479,107.356,166.428,107.83299999999998,98.01199999999999,102.09899999999999,109.18100000000001,114.98599999999999,1
21,162.18799999999996,161.302,131.544,31.942999999999998,80.594,88.329,169.635,85.023,100.684,148.81799999999998,105.496,104.03399999999999,95.675,110.05599999999998,132.376,1
22,121.092,90.74699999999999,89.448,74.62599999999999,20.491,99.84299999999999,178.389,47.01,131.795,204.21099999999998,104.32199999999999,103.561,106.958,103.273,90.59899999999999,1
23,105.56899999999999,96.416,71.441,41.982,51.836,171.573,100.41299999999998,155.366,103.83399999999999,82.292,127.032,137.72,125.374,143.07500000000002,99.474,1
24,179.89600000000002,172.04199999999997,85.07799999999999,73.626,103.08499999999998,73.621,159.489,62.857,45.216,219.053,107.83299999999998,108.121,100.637,87.38699999999999,111.991,1
25,152.736,64.77199999999999,89.448,56.918,0.299,75.41499999999999,171.213,213.671,164.847,80.23499999999999,110.643,92.34899999999999,109.469,108.121,120.226,1
26,90.74699999999999,80.594,85.07799999999999,63.174,55.32,176.595,127.90099999999998,95.73899999999999,141.98899999999998,138.839,107.246,105.78399999999999,114.51299999999999,157.15099999999998,116.633,1
27,74.62599999999999,52.434,71.441,54.32,10.039,152.763,204.21099999999998,121.22899999999998,64.651,80.919,89.425,124.015,109.18100000000001,105.78399999999999,97.137,1
28,87.26299999999999,81.594,79.295,56.918,14.523,151.395,110.87799999999999,86.596,90.38099999999999,104.20599999999999,102.68599999999999,88.262,93.925,98.887,116.15999999999998,1
29,94.231,92.633,124.576,27.16,78.11,94.85,96.78999999999999,152.763,222.07599999999996,79.55199999999999,147.54399999999998,111.991,136.94799999999998,176.31199999999998,121.585,1
30,64.77199999999999,51.836,74.62599999999999,39.797000000000004,47.765,162.90599999999998,93.056,149.033,172.257,121.22899999999998,106.65899999999999,129.462,98.887,99.76199999999999,149.09900000000002,1
31,152.736,126.761,89.448,34.128,66.658,173.007,50.598,91.262,48.441,101.78099999999999,104.03399999999999,128.576,119.166,98.887,108.121,1
32,157.81799999999998,128.946,79.295,52.434,77.11,98.43799999999999,167.924,170.31900000000002,151.679,180.183,106.371,92.34899999999999,116.15999999999998,135.87699999999998,99.76199999999999,1
33,147.36599999999999,116.60799999999999,128.06,54.32,48.95,117.33499999999998,162.909,83.074,100.41299999999998,168.267,104.32199999999999,113.165,135.87699999999998,57.688,124.015,1
34,119.793,118.90700000000001,100.487,59.69,26.16,151.968,176.361,86.96099999999998,110.66299999999998,82.97099999999999,102.09899999999999,111.40400000000001,76.306,102.68599999999999,117.22,1
35,166.67200000000003,119.793,150.85,50.836,71.441,37.875,159.012,169.57799999999997,103.83399999999999,174.993,99.474,110.05599999999998,101.224,105.78399999999999,111.40400000000001,1
36,124.87499999999999,106.56899999999999,72.327,59.69,52.434,219.053,102.83699999999999,100.232,59.568,157.437,126.146,114.98599999999999,128.576,106.65899999999999,125.374,1
